"ubm_h_st_id";"st_ref";"st_title";"st_instruction";"st_tp_id";"stat_id";"ubm_id";"derived_from_id";"ubm_vers_id";"ubm_obj_vers_id";"obj_vers_id";"s_id";"s_db_id";"s_usr_id";"s_ts";"m_db_id";"m_usr_id";"m_ts";"t_db_id";"t_usr_id";"t_ts";"ubm_ref";"ubm_order_no"
1900;"ST-238";"CFO shall use the projected sales and costs to create pro-forma financial statements and budgets: •	Sales and costs projections ";"CFO shall use the projected sales and costs to create pro-forma financial statements and budgets: •	Sales and costs projections used to create forecasted income statement; •	Forecasted income statement used to complete a forecasted statement of cash flows; •	Forecasted statement of cash flows to create cash budgets for each designated financial period (months, quarters); and •	Forecasted income statement and forecasted statement of cash flows used to create a forecasted balance sheet. ";183;1;0;0;0;0;0;1900;3312;0;"2014-01-30 12:19:17.657";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";238
1911;"ST-239";"The CFO shall send the revised pro forma statements and related documentation to all parties identified on FS1000-1 – FINANCIAL ";"The CFO shall send the revised pro forma statements and related documentation to all parties identified on FS1000-1 – FINANCIAL FORECAST CHECKLIST as having received original pro forma financial statements and related material.";183;1;0;0;0;0;0;1911;3312;0;"2014-01-30 12:43:18.773";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";239
1934;"ST-261";"To balance #146 run a bank rec 3 report.  Enter amounts into prepared 146 worksheet";"To balance #146 run a bank rec 3 report.  Enter amounts into prepared 146 worksheet";183;1;0;0;0;0;0;1934;3312;0;"2014-01-30 15:50:53.03";3312;0;"2014-02-17 19:49:44.775";0;0;"";"";261
1913;"ST-240";"The CFO shall periodically review the process of creating financial forecasts and forecasted financial statements, considering i";"The CFO shall periodically review the process of creating financial forecasts and forecasted financial statements, considering issues such as:  •	How correct and accurate previous financial forecasts have been at successfully projecting financial information for financial management and budgeting, and how can it be improved for future financial forecasts;  •	Whether the information available to the CFO was accurate and timely; and •	How the accuracy and availability of information related to creating financial forecasts might be improved. ";183;1;0;0;0;0;0;1913;3312;0;"2014-01-30 12:44:59.166";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";240
1914;"ST-242";"After reviewing the success or accuracy of previous financial forecasts, as well as reviewing the process, the CFO should develo";"After reviewing the success or accuracy of previous financial forecasts, as well as reviewing the process, the CFO should develop improvements to the financial forecasting procedure, as needed, and submit the revised procedure to Top Management and/or the Board of Directors for review and approval.  On approval of the revised process, the CFO shall ensure its timely implementation.";183;1;0;0;0;0;0;1914;3312;0;"2014-01-30 12:45:16.762";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";242
1915;"ST-243";"The CFO shall review FS1030-1 – FINANCIAL FORECAST CHECKLIST near the end of each fiscal year,  verifying that all required fore";"The CFO shall review FS1030-1 – FINANCIAL FORECAST CHECKLIST near the end of each fiscal year,  verifying that all required forecast documents are listed and that all listed documents are created and submitted, as required.";183;1;0;0;0;0;0;1915;3312;0;"2014-01-30 12:45:37.027";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";243
1917;"ST-244";"BANK STATEMENT PREPARATION After receipt of the monthly bank statement, including cleared checks, deposit slips and any other tr";"BANK STATEMENT PREPARATION After receipt of the monthly bank statement, including cleared checks, deposit slips and any other transactions; the CFO should review the monthly bank reconciliation. The CFO review is especially important if a bookkeeper is hired to perform other cash drawer or cash posting transactions.  To preserve proper segregation of duties, no single employee, other than the owner, should perform both cash transaction functions and bank account reconciliations. ";183;1;0;0;0;0;0;1917;3312;0;"2014-01-30 12:52:23.98";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";244
1918;"ST-245";"Prior to preparing the bank reconciliation, the accountant should review the bank statement for any interest credits, bank charg";"Prior to preparing the bank reconciliation, the accountant should review the bank statement for any interest credits, bank charges and other fees.  These should all be posted to the checking account before reconciling.  Note: some accounting systems allow for the entry of interest credits, bank charges and other fees during the reconciliation process.";183;1;0;0;0;0;0;1918;3312;0;"2014-01-30 12:52:42.865";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";245
1919;"ST-246";"COMPUTERIZED FORMAT In the computerized environment, the accounting system may provide an automated bank reconciliation task.  T";"COMPUTERIZED FORMAT In the computerized environment, the accounting system may provide an automated bank reconciliation task.  This task is generally selected once a month in conjunction with receiving the month end bank statement.  Once selected, the screen shows a list of all items that have been posted to the cash account and that have not been cleared from the previous month's account reconciliation.  The screen is usually divided into two segments:  one half is a list of all checks and other charges reducing cash, and the other half is a list of all deposits and other items increasing cash.  This screen would also have a field for entering the proper month end date and the balance at month end, per the bank. ";183;1;0;0;0;0;0;1919;3312;0;"2014-01-30 12:53:16.768";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";246
1920;"ST-247";"After the account-reconciling task is successfully completed, a report is provided which shows the reconciliation process, inclu";"After the account-reconciling task is successfully completed, a report is provided which shows the reconciliation process, including outstanding checks and deposits in transit.  The actual format will vary depending on the accounting system. Note: Print out the full (not a summary) report, staple it to the applicable bank statement, and file the result as an important control feature.  This will document that the bank statement has been successfully reconciled. ";183;1;0;0;0;0;0;1920;3312;0;"2014-01-30 12:53:38.78";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";247
1921;"ST-248";"MANUAL PREPARATION AND RECONCILING ITEMS A monthly bank reconciliation starts with the ending bank statement balance.  List any ";"MANUAL PREPARATION AND RECONCILING ITEMS A monthly bank reconciliation starts with the ending bank statement balance.  List any deposits in transit that were made but were not yet recorded by the bank and add to the bank balance.  Then, list any checks that were written on the account prior to month-end, but which have not yet cleared the bank and deducted from the bank balance.  The ending balance should agree with the balance ""per books"", i.e.: the balance recorded in the checking account. ";183;1;0;0;0;0;0;1921;3312;0;"2014-01-30 12:54:00.47";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";248
1922;"ST-249";"Now perform the same process with the monthly reconciliation of the ending balance per the company's books. Total deposits and t";"Now perform the same process with the monthly reconciliation of the ending balance per the company's books. Total deposits and total disbursements should be reconciled to the bank statement, then adjustments such as any interest or any other bank credit items should be listed and added to the balance.  Then, any bank charges, transfer fees, etc. should be listed and deducted from the balance. From these steps, the ""corrected"" ending “book” balance is derived and should equal the ""corrected"" bank balance from the previous step. ";183;1;0;0;0;0;0;1922;3312;0;"2014-01-30 12:54:21.812";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";249
1923;"ST-250";"Any discrepancies between the derived balance and the checkbook balance will require research to determine the cause, such as re";"Any discrepancies between the derived balance and the checkbook balance will require research to determine the cause, such as recording errors, omissions, incorrect postings, etc.  In some cases, the discrepancy can be caused by not accurately entering all bank generated credits and charges; such as fees, interest, etc.  If the balances still do not equal, the bank statement should be carefully reviewed for possible errors; such as, checks or deposits clearing for amounts that do not agree with those posted to the store's checking account.";183;1;0;0;0;0;0;1923;3312;0;"2014-01-30 12:55:01.659";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";250
1924;"ST-251";"COMPUTERIZED PREPARATION AND RECONCILING ITEMS The same procedures as the manual tasks described above are followed in a compute";"COMPUTERIZED PREPARATION AND RECONCILING ITEMS The same procedures as the manual tasks described above are followed in a computerized environment.  The primary difference is in the ease of preparation.  All transactions, which were not already cleared in the prior month’s reconciliation, are listed.   ";183;1;0;0;0;0;0;1924;3312;0;"2014-01-30 12:55:23.55";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";251
1941;"ST-252";"Verify bookwork fees are correct.";"Verify bookwork fees are correct.";183;1;0;0;0;0;0;1941;3312;0;"2014-01-30 15:53:10.485";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";252
1925;"ST-253";"Start by checking or clicking off with the mouse or keyboard those transactions, (mainly checks and other debit memos, and depos";"Start by checking or clicking off with the mouse or keyboard those transactions, (mainly checks and other debit memos, and deposits and other credit memos) that agree with the bank statement.  Once all bank statement items have been found and clicked off on the screen, the remaining ""un-cleared"" entries on the screen are, in effect, the list of outstanding checks and deposits in transit. Furthermore, the screen typically provides a continually updating reconciled cash amount that should agree to the ending bank balance amount once all items are correctly accounted for and cleared.  Usually the accounting system does the math and the screen displays both the ending bank balance and the reconciled cash amount with the remaining difference, if any.  ";183;1;0;0;0;0;0;1925;3312;0;"2014-01-30 12:56:17.147";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";253
1926;"ST-254";"Investigate all differences and enter any adjustments to the reconciliation or post to the cash account in order to ensure an ac";"Investigate all differences and enter any adjustments to the reconciliation or post to the cash account in order to ensure an accurate bank balance.";183;1;0;0;0;0;0;1926;3312;0;"2014-01-30 12:56:38.73";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";254
1927;"ST-255";"ADJUSTMENTS AND OTHER TROUBLESHOOTING In spite of the best of efforts, the reconciliation result may not agree with the bank bal";"ADJUSTMENTS AND OTHER TROUBLESHOOTING In spite of the best of efforts, the reconciliation result may not agree with the bank balance.  The obvious first step is to make sure that all checks and deposits on the bank statement agree with the entries in the cash account.  Discrepancies of this type are usually rare in computerized environments but may be caused by improperly recording manual checks or credit card deposits and fees.   Checks are generally posted and printed simultaneously so that what shows up in the accounting system will always agree to what was processed through the bank.  Deposits are another matter.  The bank might group deposited checks differently than they were in the accounting system.   To simplify the month end reconciliation, receipts should be batched in a total deposit amount that agrees to both the accounting system and the bank. Make sure to print a totaled deposit report when daily receipts of checks and cash are batched for deposit.  After making the bank deposit, staple the validated bank deposit slip to the deposit report.  This will document the two events: 1) what was deposited per the accounting system, and 2) what was actually deposited in the bank.  These two amounts must agree. This helps eliminate deposit errors for check and cash receipts ";183;1;0;0;0;0;0;1927;3312;0;"2014-01-30 12:57:03.445";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";255
1928;"ST-256";"A more difficult reconciling task is in obtaining agreement of all credit card receipts.  The difficulty results from three uniq";"A more difficult reconciling task is in obtaining agreement of all credit card receipts.  The difficulty results from three unique situations.  First, there is a time lag of several days between the time the credit card transaction occurred in the store and the time it is settled or deposited to the store's bank account.  Second, depending on the type of credit card and/or the merchant provider, the fee charged (typically 1% to 4%) on each transaction may be automatically deducted from the deposit before it shows up on the bank statement.  And third, “chargebacks” are usually deducted immediately by the processor and only reversed if the dispute is resolved in the company’s favor.  This may even occur before the chargeback notice has arrived in the mail. Consequently, the deposit on the bank statement may not agree with the daily credit card batch (receipts).  In the face of these difficulties, the CFO and Controller should thoroughly understand the particular credit card daily closing procedures.  An end of day report for each credit card closing should be printed and saved as a reference for the month end reconciliation process. Alternatively, the credit card processor will provide a month-end statement listing each credit card “batch” submitted each day.  This report can be used to reconcile the credit card batches to the settlement deposits ";183;1;0;0;0;0;0;1928;3312;0;"2014-01-30 12:57:30.212";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";256
1929;"ST-257";"After reconciling checks and deposits, the next area to reconcile are bank generated Credit and Debit memos.  These can result f";"After reconciling checks and deposits, the next area to reconcile are bank generated Credit and Debit memos.  These can result from various events including, returned checks, returned check charges, monthly bank activity charges, credit card merchant fees, charges from the use of debit cards, interest income and other service charges.  The CFO may not know many of these until the bank statement is received.  Each one of these entries must be entered and distributed to the proper income or expense account.  Whatever the accounting system, its reconciling program usually provides a routine for entering these “end of month” bank credits and charges.";183;1;0;0;0;0;0;1929;3312;0;"2014-01-30 12:57:55.819";3312;0;"2014-02-17 19:49:44.774";0;0;"";"";257
1930;"ST-258";"After agreeing all checks and deposits and entering all other bank credits and charges, the balance per accounting system and re";"After agreeing all checks and deposits and entering all other bank credits and charges, the balance per accounting system and reconciled bank balance should agree.  Any remaining difference must be investigated.  If there is no other explanation, an adjustment should be made.  This would be entered as a bank charge or credit and posted to a miscellaneous account.";183;1;0;0;0;0;0;1930;3312;0;"2014-01-30 13:02:03.407";3312;0;"2014-02-17 19:49:44.775";0;0;"";"";258
1931;"ST-259";"Any outstanding checks or deposits in transit over six months old should be reviewed for disposition including write-off by a jo";"Any outstanding checks or deposits in transit over six months old should be reviewed for disposition including write-off by a journal entry.";183;1;0;0;0;0;0;1931;3312;0;"2014-01-30 13:02:58.822";3312;0;"2014-02-17 19:49:44.775";0;0;"";"";259
1959;"ST-281";"REVIEWING THE WORKING CAPITAL PLAN The CFO shall regularly review performance results contained in regular reports and entered i";"REVIEWING THE WORKING CAPITAL PLAN The CFO shall regularly review performance results contained in regular reports and entered in the TM1000-1 WORKING CAPITAL PLAN.  The CFO shall pay particular attention to key measurements for individual components of working capital (i.e. Accounts Receivable, Accounts Payable, Inventories) and monitor the total capital required to operate the business. ";183;1;0;0;0;0;0;1959;3312;0;"2014-01-30 16:07:09.684";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";281
1960;"ST-282";"The CFO shall hold regular review meetings (weekly/monthly/quarterly) with the working capital process owners to review working ";"The CFO shall hold regular review meetings (weekly/monthly/quarterly) with the working capital process owners to review working capital performance and compare performance with established working capital goals listed in the TM1000-1 WORKING CAPITAL PLAN.";183;1;0;0;0;0;0;1960;3312;0;"2014-01-30 16:07:25.268";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";282
1961;"ST-283";"The CFO shall annually review working capital goals and performance with Top Management to ensure the TM1000-1 WORKING CAPITAL P";"The CFO shall annually review working capital goals and performance with Top Management to ensure the TM1000-1 WORKING CAPITAL PLAN aligns with overall business strategies and plans.";183;1;0;0;0;0;0;1961;3312;0;"2014-01-30 16:07:42.114";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";283
1962;"ST-284";"The CFO shall annually review working capital goals and performance with Top Management to ensure the TM1000-1 WORKING CAPITAL P";"The CFO shall annually review working capital goals and performance with Top Management to ensure the TM1000-1 WORKING CAPITAL PLAN aligns with overall business strategies and plans.";183;1;0;0;0;0;0;1962;3312;0;"2014-01-30 18:02:09.349";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";284
1963;"ST-285";"IMPROVING THE WORKING CAPITAL PLAN  The CFO shall, as a result of working capital review (See Section 3.0), modify the TM1000-1 ";"IMPROVING THE WORKING CAPITAL PLAN  The CFO shall, as a result of working capital review (See Section 3.0), modify the TM1000-1 WORKING CAPITAL PLAN as required to meet working capital goals and needs.  Key improvement areas can include: •	Improving processes and procedures used to implement areas of working capital in order to reach goals; •	Improving reporting and measurement capabilities to more effectively execute and monitor working capital processes (particularly through the use of automation and technology); and •	Revisiting goals and objectives to ensure they are realistic and reachable. ";183;1;0;0;0;0;0;1963;3312;0;"2014-01-30 18:03:03.9";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";285
1968;"ST-286";"DEBT AND INVESTMENT PLAN The CFO shall annually set or review policies, objectives, plans, and activities for dealing with surpl";"DEBT AND INVESTMENT PLAN The CFO shall annually set or review policies, objectives, plans, and activities for dealing with surplus funds or excess cash.  General categories for using surplus funds include: •	Paying down debt; •	Distributing cash to owners and/or stockholders; •	Holding and investing surplus funds/cash reserves (as emergency funds or for future capital needs) so as to balance risk and return; and •	Find ways to invest in the business. ";183;1;0;0;0;0;0;1968;3312;0;"2014-01-31 09:13:49.76";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";286
1969;"ST-287";"The CFO, Board of Directors, and Top Management shall annually set and/or review general policies as needed for acceptable inves";"The CFO, Board of Directors, and Top Management shall annually set and/or review general policies as needed for acceptable investments that balance the Company’s desire for return and acceptable risk, including investment attributes, such as: •	Ratings, insurance, and other risk factors of accounts and investments; •	Diversification requirements of investments including maximum and minimum dollar amounts in investment types and investment mixes; •	Types and categories of acceptable or unacceptable investments; •	Liquidity requirements; and •	Tax considerations. ";183;1;0;0;0;0;0;1969;3312;0;"2014-01-31 09:15:43.264";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";287
1971;"ST-289";"Using key forecasts and pro forma financial statements, the CFO shall analyze options available for using surplus funds (see Sec";"Using key forecasts and pro forma financial statements, the CFO shall analyze options available for using surplus funds (see Section 1.1 above) and create a debt-investment plan for the best use of surplus funds, including specific actions and objectives.";183;1;0;0;0;0;0;1971;3312;0;"2014-01-31 09:16:20.342";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";289
1972;"ST-290";"The debt-investment plan directly aligns with RC1010-1 – CAPITAL PLAN to ensure that required financial resources are available,";"The debt-investment plan directly aligns with RC1010-1 – CAPITAL PLAN to ensure that required financial resources are available, particularly for capital intensive business plans.";183;1;0;0;0;0;0;1972;3312;0;"2014-01-31 09:16:38.062";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";290
1973;"ST-291";"Top Management and the Board of Directors shall approve the Debt & Investment plan. ";"Top Management and the Board of Directors shall approve the Debt & Investment plan. ";183;1;0;0;0;0;0;1973;3312;0;"2014-01-31 09:16:54.619";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";291
1974;"ST-292";"The CFO shall monitor Debt and Investment activities and make adjustments and corrections as needed to achieve plan goals.";"The CFO shall monitor Debt and Investment activities and make adjustments and corrections as needed to achieve plan goals.";183;1;0;0;0;0;0;1974;3312;0;"2014-01-31 09:17:08.782";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";292
1978;"ST-293";"The CFO shall record the completion and results of debt and investment activities on RC1050-2.";"The CFO shall record the completion and results of debt and investment activities on RC1050-2.";183;1;0;0;0;0;0;1978;3312;0;"2014-01-31 09:18:08.99";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";293
2009;"ST-294";"Create a Management Reporting Packet Table of Contents (using              01.02.04.14.02)  ";"Create a Management Reporting Packet Table of Contents (using              01.02.04.14.02)  ";183;1;0;0;0;0;0;2009;3312;0;"2014-01-31 11:59:50.259";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";294
2031;"ST-330";"Include References on the right hand side of each performance measure to indicate the source of where it is coming from ";"Include References on the right hand side of each performance measure to indicate the source of where it is coming from ";183;1;0;0;0;0;0;2031;3312;0;"2014-01-31 15:34:51.645";3312;0;"2014-02-17 19:49:44.778";0;0;"";"";330
1975;"ST-295";"DEBT AND INVESTMENT ACTIVITIES The CFO shall review the policies and goals for using surplus funds with Top Management and the B";"DEBT AND INVESTMENT ACTIVITIES The CFO shall review the policies and goals for using surplus funds with Top Management and the Board of Directors (See Section 1.2 above) and describe the established policies and goals in part I of RC1050-1 – DEBT AND INVESTMENT PLAN.  The CFO shall perform an analysis of various options for using surplus funds to determine: •	Which use of surplus funds (See Section 1.1 above) option provides the best overall financial result (using methods such as Net Present Value and Cost of Capital); •	Which options create a positive overarching financial position for company according to standard financial statement analysis; and •	Which options meet established investment criteria (see Sections 1.2, 1.3, and 2.1 above). ";183;1;0;0;0;0;0;1975;3312;0;"2014-01-31 09:17:25.115";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";295
1976;"ST-296";"The CFO shall note the methods and results of the analysis, along with recommendations for using surplus funds, in part II of RC";"The CFO shall note the methods and results of the analysis, along with recommendations for using surplus funds, in part II of RC1050-1.";183;1;0;0;0;0;0;1976;3312;0;"2014-01-31 09:17:39.757";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";296
1977;"ST-297";"The CFO shall use results and recommendations (from analysis in Section 2.2, above) for surplus funds to create a list of action";"The CFO shall use results and recommendations (from analysis in Section 2.2, above) for surplus funds to create a list of actions required to accomplish surplus fund goals and meet all established investment and surplus funds criteria.  These activities shall be listed on the RC1050-2 – DEBT AND INVESTMENT ACTION LOG.  Activities can include specific actions such as: •	Pay certain amounts toward certain debts over specified period of time; •	Invest certain amounts in specifically listed investment accounts and funds over a specific period of time; and •	Distribute specific funds to shareholders or owners during a specific period of time. ";183;1;0;0;0;0;0;1977;3312;0;"2014-01-31 09:17:55.272";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";297
1980;"ST-298";"DEBT AND INVESTMENT REVIEW The CFO shall regularly (weekly, monthly) monitor the RC1050-2 – DEBT AND INVESTMENT ACTION LOG to en";"DEBT AND INVESTMENT REVIEW The CFO shall regularly (weekly, monthly) monitor the RC1050-2 – DEBT AND INVESTMENT ACTION LOG to ensure activities are carried out as scheduled and that results are consistent with the RC1050-1 – DEBT AND INVESTMENT PLAN.  ";183;1;0;0;0;0;0;1980;3312;0;"2014-01-31 09:19:19.831";3312;0;"2014-02-17 19:49:44.776";0;0;"";"";298
1981;"ST-299";"The CFO shall annually review the RC1050-1 – DEBT AND INVESTMENT PLAN with Top Management and the Board of Directors shall verif";"The CFO shall annually review the RC1050-1 – DEBT AND INVESTMENT PLAN with Top Management and the Board of Directors shall verify that: •	The policies, plans, and goals for the general use of surplus funds still suit the overall needs of the Company; •	The policies and requirements for types of investments continue to meet objectives for risk, return, and liquidity and for the overall cost of capital; and •	The results of activities in terms of return on investments, overall financial health in terms of cash flow, financial statement analysis, achieving investment goals. ";183;1;0;0;0;0;0;1981;3312;0;"2014-01-31 09:19:40.598";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";299
1982;"ST-300";"DEBT AND INVESTMENT PLAN IMPROVEMENT As a result of the information exchanged and lessons learned in the course of the debt and ";"DEBT AND INVESTMENT PLAN IMPROVEMENT As a result of the information exchanged and lessons learned in the course of the debt and investment review (see Section 3.0), the CFO shall make recommendations for modifying policies and the process of surplus funds management ";183;1;0;0;0;0;0;1982;3312;0;"2014-01-31 09:19:57.732";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";300
1983;"ST-301";"The CFO shall submit recommendations to the Board of Directors, which must approve recommended revisions before they are impleme";"The CFO shall submit recommendations to the Board of Directors, which must approve recommended revisions before they are implemented.";183;1;0;0;0;0;0;1983;3312;0;"2014-01-31 09:20:15.258";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";301
1984;"ST-302";"Upon receiving the Board of Directors' approval, the CFO shall ensure the necessary changes are made to the Debt and Investment ";"Upon receiving the Board of Directors' approval, the CFO shall ensure the necessary changes are made to the Debt and Investment Plan and the Plan is implemented and monitored as revised.";183;1;0;0;0;0;0;1984;3312;0;"2014-01-31 09:20:30.917";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";302
1979;"ST-303";"DEBT AND INVESTMENT REVIEW The CFO shall regularly (weekly, monthly) monitor the RC1050-2 – DEBT AND INVESTMENT ACTION LOG to en";"DEBT AND INVESTMENT REVIEW The CFO shall regularly (weekly, monthly) monitor the RC1050-2 – DEBT AND INVESTMENT ACTION LOG to ensure activities are carried out as scheduled and that results are consistent with the RC1050-1 – DEBT AND INVESTMENT PLAN.  ";183;1;0;0;0;0;0;1979;3312;0;"2014-01-31 09:18:22.862";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";303
2003;"ST-304";"Obtain your department/positions organizational chart";"Obtain your department/positions organizational chart";183;1;0;0;0;0;0;2003;3312;0;"2014-01-31 11:57:50.27";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";304
2004;"ST-305";"Identify all positions and/or duties that you are responsible for";"Identify all positions and/or duties that you are responsible for";183;1;0;0;0;0;0;2004;3312;0;"2014-01-31 11:58:13.125";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";305
2005;"ST-306";"For each Identified position and/or duty determine what the critical success factors are";"For each Identified position and/or duty determine what the critical success factors are";183;1;0;0;0;0;0;2005;3312;0;"2014-01-31 11:58:29.787";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";306
2006;"ST-307";"For each identified critical success factor determine what measurement you will use to measure and review it ";"For each identified critical success factor determine what measurement you will use to measure and review it ";183;1;0;0;0;0;0;2006;3312;0;"2014-01-31 11:58:51.528";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";307
2035;"ST-333";"At the bottom of the form include a measurement that indicates the # of items completed and Total % of Top 10 list complete ";"At the bottom of the form include a measurement that indicates the # of items completed and Total % of Top 10 list complete ";183;1;0;0;0;0;0;2035;3312;0;"2014-01-31 17:37:18.659";3312;0;"2014-02-17 19:49:44.778";0;0;"";"";333
2007;"ST-308";"Determine if the measurement will be generated by you, a position you are responsible for, or a position/department you are not ";"Determine if the measurement will be generated by you, a position you are responsible for, or a position/department you are not responsible for";183;1;0;0;0;0;0;2007;3312;0;"2014-01-31 11:59:11.446";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";308
2010;"ST-309";"Include the month at the top of the form  ";"Include the month at the top of the form  ";183;1;0;0;0;0;0;2010;3312;0;"2014-01-31 12:20:34.838";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";309
2011;"ST-310";"Include all reporting product or packet titles you are responsible for in section (A) & (B) ";"Include all reporting product or packet titles you are responsible for in section (A) & (B) ";183;1;0;0;0;0;0;2011;3312;0;"2014-01-31 12:21:24.696";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";310
2013;"ST-311";"Create a Management Reporting Packet Checklist (using 01.02.04.02.07) ";"Create a Management Reporting Packet Checklist (using 01.02.04.02.07) ";183;1;0;0;0;0;0;2013;3312;0;"2014-01-31 12:22:20.451";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";311
2014;"ST-312";"Insert the current version of the Management Reporting Packet Checklist  ";"Insert the current version of the Management Reporting Packet Checklist  ";183;1;0;0;0;0;0;2014;3312;0;"2014-01-31 12:22:45.486";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";312
2015;"ST-313";"Include all steps needed to prepare the management reporting packet  ";"Include all steps needed to prepare the management reporting packet  ";183;1;0;0;0;0;0;2015;3312;0;"2014-01-31 12:23:10.354";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";313
2016;"ST-314";"Include all UBM Source Master File Index Ref, Source Model Master File Index Ref, and Packet Reference for ";"Include all UBM Source Master File Index Ref, Source Model Master File Index Ref, and Packet Reference for each step  ";183;1;0;0;0;0;0;2016;3312;0;"2014-01-31 12:26:15.727";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";314
2017;"ST-315";"Create a Company Top Summary only for Owners, Board of Directors, or CEO position (using 01.02.04.11.23) ";"Create a Company Top Summary only for Owners, Board of Directors, or CEO position (using 01.02.04.11.23) ";183;1;0;0;0;0;0;2017;3312;0;"2014-01-31 12:27:30.96";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";315
2018;"ST-316";"Include a section for your position and each VP Position and/or system  ";"Include a section for your position and each VP Position and/or system  ";183;1;0;0;0;0;0;2018;3312;0;"2014-01-31 12:27:53.411";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";316
2019;"ST-317";"In each section include systems/critical success factors/measurements for that position  ";"In each section include systems/critical success factors/measurements for that position  ";183;1;0;0;0;0;0;2019;3312;0;"2014-01-31 12:36:51.52";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";317
2020;"ST-318";"Create an Open Points/Action Items form (using 01.02.04.03.01)";"Create an Open Points/Action Items form (using 01.02.04.03.01)";183;1;0;0;0;0;0;2020;3312;0;"2014-01-31 12:37:26.887";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";318
2021;"ST-319";"Insert the current version of the Open Points/Action Items form  ";"Insert the current version of the Open Points/Action Items form  ";183;1;0;0;0;0;0;2021;3312;0;"2014-01-31 12:37:43.599";3312;0;"2014-02-17 19:49:44.777";0;0;"";"";319
2022;"ST-320";"Create a Notes to Reviewer form (using 01.02.04.03.02)";"Create a Notes to Reviewer form (using 01.02.04.03.02)";183;1;0;0;0;0;0;2022;3312;0;"2014-01-31 12:38:00.261";3312;0;"2014-02-17 19:49:44.778";0;0;"";"";320
2023;"ST-321";"Insert the current version of the Notes to Reviewer form  ";"Insert the current version of the Notes to Reviewer form  ";183;1;0;0;0;0;0;2023;3312;0;"2014-01-31 12:38:15.436";3312;0;"2014-02-17 19:49:44.778";0;0;"";"";321
2024;"ST-322";"Create a Monthly Performance Summary (using 01.02.04.11.01)";"Create a Monthly Performance Summary (using 01.02.04.11.01)";183;1;0;0;0;0;0;2024;3312;0;"2014-01-31 12:38:44.583";3312;0;"2014-02-17 19:49:44.778";0;0;"";"";322
2025;"ST-323";"Include a section for your position";"Include a section for your position";183;1;0;0;0;0;0;2025;3312;0;"2014-01-31 12:39:03.318";3312;0;"2014-02-17 19:49:44.778";0;0;"";"";323
